source_table	result_family	specifications	expected_direction_fraction	q_supported_fraction	median_estimate	minimum_estimate	maximum_estimate	robustness_label	specification_id	minimum_cells	minimum_guides	on_target_rule	transfer_definition	model_family	covariate_set	cross_validation_seed	module_resolution	reason	tail_cutoff
scalar_unavailable									2669	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2673	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2677	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2681	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2685	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2689	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2693	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2697	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2701	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2705	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2709	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2713	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2717	200.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2721	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2725	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2729	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2733	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2737	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2741	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2745	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2749	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2753	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2757	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2761	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2765	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2769	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2773	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2777	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2781	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2785	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2789	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2793	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2797	200.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2801	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	ridge	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2805	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	ridge	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2809	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	ridge	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2813	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	ridge	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2817	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	ridge	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2821	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	huber_regression	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2825	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	huber_regression	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2829	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	huber_regression	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2833	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	huber_regression	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2837	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	huber_regression	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2841	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	sparse_nonlinear	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2845	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	sparse_nonlinear	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2849	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	sparse_nonlinear	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2853	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	sparse_nonlinear	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2857	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	sparse_nonlinear	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									2861	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	graph_readout	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									2865	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	graph_readout	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									2869	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	graph_readout	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									2873	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	graph_readout	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									2877	200.0	3.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain	graph_readout	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3841	300.0	3.0	significant	distal_gene_count_residual	ridge	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3845	300.0	3.0	significant	distal_gene_count_residual	ridge	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3849	300.0	3.0	significant	distal_gene_count_residual	ridge	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3853	300.0	3.0	significant	distal_gene_count_residual	ridge	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3857	300.0	3.0	significant	distal_gene_count_residual	ridge	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3861	300.0	3.0	significant	distal_gene_count_residual	huber_regression	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3865	300.0	3.0	significant	distal_gene_count_residual	huber_regression	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3869	300.0	3.0	significant	distal_gene_count_residual	huber_regression	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3873	300.0	3.0	significant	distal_gene_count_residual	huber_regression	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3877	300.0	3.0	significant	distal_gene_count_residual	huber_regression	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3881	300.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3885	300.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3889	300.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3893	300.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3897	300.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3901	300.0	3.0	significant	distal_gene_count_residual	graph_readout	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3905	300.0	3.0	significant	distal_gene_count_residual	graph_readout	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3909	300.0	3.0	significant	distal_gene_count_residual	graph_readout	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3913	300.0	3.0	significant	distal_gene_count_residual	graph_readout	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3917	300.0	3.0	significant	distal_gene_count_residual	graph_readout	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3921	300.0	3.0	significant	debiased_response_l2_gain	ridge	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3925	300.0	3.0	significant	debiased_response_l2_gain	ridge	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3929	300.0	3.0	significant	debiased_response_l2_gain	ridge	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3933	300.0	3.0	significant	debiased_response_l2_gain	ridge	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3937	300.0	3.0	significant	debiased_response_l2_gain	ridge	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3941	300.0	3.0	significant	debiased_response_l2_gain	huber_regression	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3945	300.0	3.0	significant	debiased_response_l2_gain	huber_regression	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3949	300.0	3.0	significant	debiased_response_l2_gain	huber_regression	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3953	300.0	3.0	significant	debiased_response_l2_gain	huber_regression	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3957	300.0	3.0	significant	debiased_response_l2_gain	huber_regression	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3961	300.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	minimal	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									3965	300.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	minimal	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									3969	300.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	observability	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									3973	300.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	reproducibility	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									3977	300.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	no_state	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									3981	300.0	3.0	significant	debiased_response_l2_gain	graph_readout	minimal	20260912.0		insufficient_rows_or_targets	
