overall,overall_rho,Rest,Stim8hr,Stim48hr,Rest_rho,Stim8hr_rho,Stim48hr_rho,observed_agreement,observed_rho
0.5142857142857142,0.004762238263656888,0.625,0.5833333333333334,0.4,0.4047619047619048,0.2657342657342658,-0.3714285714285714,0.5669642857142857,0.15768917911426772
0.3877551020408163,-0.18653537086097444,0.5454545454545454,0.29411764705882354,0.2,0.11349520045172222,-0.5098039215686275,-0.4545454545454545,0.5669642857142857,0.15768917911426772
0.5806451612903226,0.19879032258064516,0.7,0.3333333333333333,0.6,0.4424242424242424,-0.7142857142857143,0.2321428571428571,0.5669642857142857,0.15768917911426772
0.475,0.24859287054409007,0.5714285714285714,0.5,0.35714285714285715,0.5472527472527472,0.10489510489510491,0.0945054945054945,0.5669642857142857,0.15768917911426772
0.3939393939393939,-0.31205081498882214,0.2727272727272727,0.46153846153846156,0.4444444444444444,-0.5,-0.18131868131868134,-0.31666666666666665,0.5669642857142857,0.15768917911426772
0.36666666666666664,-0.36778284797612465,0.5384615384615384,0.2727272727272727,0.16666666666666666,-0.21978021978021978,-0.5545454545454546,-0.5428571428571429,0.5669642857142857,0.15768917911426772
0.4634146341463415,0.048257839721254366,0.4375,0.46153846153846156,0.5,-0.09411764705882353,0.15384615384615383,0.2447552447552448,0.5669642857142857,0.15768917911426772
0.43333333333333335,-0.09187986651835373,0.6666666666666666,0.2,0.45454545454545453,0.45,-0.6121212121212121,-0.44545454545454555,0.5669642857142857,0.15768917911426772
0.34615384615384615,-0.13435897435897434,0.2857142857142857,0.3333333333333333,0.5,-0.3274725274725274,-0.3142857142857143,0.08571428571428573,0.5669642857142857,0.15768917911426772
0.4117647058823529,-0.014671047989965552,0.7777777777777778,0.25,0.29411764705882354,0.75,-0.4285714285714286,-0.09803921568627452,0.5669642857142857,0.15768917911426772
0.45161290322580644,-0.21411290322580648,0.3333333333333333,0.6666666666666666,0.2857142857142857,-0.25874125874125875,0.23076923076923078,-0.5357142857142858,0.5669642857142857,0.15768917911426772
0.46938775510204084,-0.07678767317991426,0.5625,0.5454545454545454,0.36363636363636365,-0.15588235294117647,-0.10909090909090911,-0.18012422360248448,0.5669642857142857,0.15768917911426772
0.46875,-0.1341765196726864,0.4,0.6153846153846154,0.3333333333333333,-0.43030303030303024,0.1043956043956044,-0.41666666666666663,0.5669642857142857,0.15768917911426772
0.5405405405405406,0.12731152204836413,0.4166666666666667,0.5833333333333334,0.6153846153846154,-0.3636363636363637,0.1398601398601399,0.4725274725274725,0.5669642857142857,0.15768917911426772
0.4444444444444444,-0.14257365453851684,0.125,0.7142857142857143,0.5,-0.523809523809524,0.25,-0.15384615384615385,0.5669642857142857,0.15768917911426772
0.5588235294117647,0.05898533076204545,0.6666666666666666,0.625,0.36363636363636365,0.42499999999999993,0.2380952380952381,-0.48181818181818187,0.5669642857142857,0.15768917911426772
0.5813953488372093,0.08177596562629592,0.8461538461538461,0.3684210526315789,0.6363636363636364,0.510989010989011,-0.3385964912280702,0.02727272727272728,0.5669642857142857,0.15768917911426772
0.3333333333333333,-0.15577711442592884,0.6153846153846154,0.21428571428571427,0.16666666666666666,0.38461538461538464,-0.5120879120879122,-0.25874125874125875,0.5669642857142857,0.15768917911426772
0.4,-0.08940381828870073,0.21428571428571427,0.5714285714285714,0.4166666666666667,-0.3142857142857143,0.3098901098901099,-0.2797202797202798,0.5669642857142857,0.15768917911426772
0.5675675675675675,-0.015884305357989566,0.7692307692307693,0.4444444444444444,0.4666666666666667,0.21978021978021978,-0.33333333333333337,-0.0964285714285714,0.5669642857142857,0.15768917911426772
0.5151515151515151,-0.1557486631016043,0.7272727272727273,0.5,0.3333333333333333,0.4727272727272727,-0.5636363636363636,0.11188811188811189,0.5669642857142857,0.15768917911426772
0.5128205128205128,-0.11356850057562842,0.6153846153846154,0.45454545454545453,0.4666666666666667,0.1758241758241758,-0.5181818181818182,-0.2821428571428571,0.5669642857142857,0.15768917911426772
0.4,-0.19201246086109833,0.2,0.5384615384615384,0.3333333333333333,-0.3,-0.16483516483516483,-0.1398601398601399,0.5669642857142857,0.15768917911426772
0.5,0.03261107482866777,0.5833333333333334,0.3125,0.7,0.4545454545454546,-0.34411764705882353,0.309090909090909,0.5669642857142857,0.15768917911426772
0.358974358974359,-0.3457839880049561,0.2222222222222222,0.47368421052631576,0.2727272727272727,-0.2333333333333333,-0.512280701754386,-0.22727272727272727,0.5669642857142857,0.15768917911426772
0.40625,-0.16752199413489735,0.5,0.3333333333333333,0.38461538461538464,-0.05454545454545454,-0.19999999999999998,-0.2912087912087912,0.5669642857142857,0.15768917911426772
0.5,-0.12819357771574091,0.7272727272727273,0.5714285714285714,0.18181818181818182,0.02727272727272728,-0.0198019921806251,-0.27272727272727276,0.5669642857142857,0.15768917911426772
0.35135135135135137,-0.17676348671938089,0.5,0.16666666666666666,0.3333333333333333,0.06764705882352941,-0.5384615384615385,-0.35,0.5669642857142857,0.15768917911426772
