analysis,target,leave_one_target_coefficient,change
molecular_any_fraction:correlation_all,RELA,-0.020722472012860076,-0.00046531311431342176
molecular_any_fraction:correlation_all,RELB,-0.0194940259727861,0.0007631329257605547
molecular_any_fraction:correlation_all,REPIN1,-0.020253278154940123,3.880743606531761e-06
molecular_any_fraction:correlation_all,RFX1,-0.020294382167786607,-3.722326923995267e-05
molecular_any_fraction:correlation_all,RFX5,-0.019782139027023513,0.000475019871523142
molecular_any_fraction:correlation_all,RREB1,-0.020296654486490078,-3.9495587943423616e-05
molecular_any_fraction:correlation_all,RUNX3,-0.020248323034282034,8.83586426462038e-06
molecular_any_fraction:correlation_all,SAMD9L,-0.02125069837929886,-0.000993539480752207
molecular_any_fraction:correlation_all,SCAND1,-0.019103890724446484,0.0011532681741001707
molecular_any_fraction:correlation_all,SEC14L2,-0.020062822769997577,0.00019433612854907745
molecular_any_fraction:correlation_all,SIN3A,-0.020594961789636865,-0.0003378028910902102
molecular_any_fraction:correlation_all,SIRT3,-0.019405289104741246,0.0008518697938054084
molecular_any_fraction:correlation_all,SKI,-0.023589609668338105,-0.00333245076979145
molecular_any_fraction:correlation_all,SKIL,-0.021028857948362983,-0.0007716990498163288
molecular_any_fraction:correlation_all,SLA2,-0.021118033722134208,-0.0008608748235875534
molecular_any_fraction:correlation_all,SMAD1,-0.020642580494828325,-0.00038542159628167025
molecular_any_fraction:correlation_all,SMAD3,-0.020807681115824716,-0.0005505222172780613
molecular_any_fraction:correlation_all,SMAD4,-0.021346202980976194,-0.0010890440824295397
molecular_any_fraction:correlation_all,SMURF2,-0.02114057906758124,-0.0008834201690345843
molecular_any_fraction:correlation_all,SP1,-0.02021161465924005,4.554423930660384e-05
molecular_any_fraction:correlation_all,SP3,-0.020319470518982474,-6.23116204358197e-05
molecular_any_fraction:correlation_all,SP4,-0.020274453703915174,-1.7294805368519434e-05
molecular_any_fraction:correlation_all,SREBF2,-0.020433699205695408,-0.00017654030714875368
molecular_any_fraction:correlation_all,STAT1,-0.020004334182856943,0.00025282471568971107
molecular_any_fraction:correlation_all,STAT2,-0.02108044601415956,-0.0008232871156129071
molecular_any_fraction:correlation_all,STAT5A,-0.020943756288675956,-0.000686597390129301
molecular_any_fraction:correlation_all,STAT6,-0.020087578196107302,0.00016958070243935225
molecular_any_fraction:correlation_all,TBC1D22A,-0.020304982604242728,-4.7823705696073415e-05
molecular_any_fraction:correlation_all,TBPL1,-0.02017759106682921,7.956783171744405e-05
molecular_any_fraction:correlation_all,TCF3,-0.02119054177403206,-0.0009333828754854064
molecular_any_fraction:correlation_all,TCF7,-0.020245310397539497,1.1848501007157702e-05
molecular_any_fraction:correlation_all,TCFL5,-0.02021721990698195,3.993899156470512e-05
molecular_any_fraction:correlation_all,TFAP4,-0.02040158576386086,-0.0001444268653142053
molecular_any_fraction:correlation_all,TFCP2,-0.02037485168822792,-0.00011769278968126393
molecular_any_fraction:correlation_all,TOP2B,-0.020267733698417813,-1.0574799871158197e-05
molecular_any_fraction:correlation_all,TP53BP1,-0.020375543056384726,-0.00011838415783807163
molecular_any_fraction:correlation_all,TRERF1,-0.01997241190095644,0.0002847469975902142
molecular_any_fraction:correlation_all,TRIB3,-0.01906928173604796,0.0011878771624986954
molecular_any_fraction:correlation_all,TRIM22,-0.01976422915795109,0.0004929297405955636
molecular_any_fraction:correlation_all,TRIM25,-0.020131698348823293,0.00012546054972336143
molecular_any_fraction:correlation_all,TRPS1,-0.020121638673788744,0.00013552022475791028
molecular_any_fraction:correlation_all,TSC22D3,-0.020449520281263296,-0.00019236138271664163
molecular_any_fraction:correlation_all,VDR,-0.019068901927218176,0.001188256971328478
molecular_any_fraction:correlation_all,VEZF1,-0.01975283242848294,0.000504326470063713
molecular_any_fraction:correlation_all,VHL,-0.020195518872063802,6.164002648285233e-05
molecular_any_fraction:correlation_all,XBP1,-0.020110040645828175,0.00014711825271847973
molecular_any_fraction:correlation_all,YY1,-0.02026281913003947,-5.660231492815582e-06
molecular_any_fraction:correlation_all,ZBTB5,-0.020859178599239116,-0.0006020197006924612
molecular_any_fraction:correlation_all,ZBTB7A,-0.02031595531191025,-5.879641336359667e-05
molecular_any_fraction:correlation_all,ZEB1,-0.019497331220933212,0.0007598276776134422
molecular_any_fraction:correlation_all,ZFP36,-0.018996932483609202,0.0012602264149374522
molecular_any_fraction:correlation_all,ZNF148,-0.02087224042747656,-0.0006150815289299068
molecular_any_fraction:correlation_all,ZNF202,-0.02041824472718829,-0.00016108582864163626
molecular_any_fraction:correlation_all,ZNF224,-0.019610673438010588,0.0006464854605360663
molecular_any_fraction:correlation_all,ZNF350,-0.019068344150198237,0.0011888147483484178
molecular_any_fraction:correlation_all,ZNF354C,-0.021108797605983623,-0.0008516387074369684
molecular_any_fraction:correlation_all,ZNF444,-0.02013362173258436,0.00012353716596229594
molecular_any_fraction:correlation_all,ZNF76,-0.01924128729958735,0.0010158715989593038
paired_cis_count,AACS,0.9134626894347156,-5.697293269946169e-05
paired_cis_count,AAGAB,0.9136980158597742,0.0001783534923590624
paired_cis_count,AAK1,0.9135519169916895,3.2254624274363763e-05
paired_cis_count,AAMDC,0.9173225191493392,0.0038028567819240466
paired_cis_count,AASDH,0.913478973614784,-4.068875263107952e-05
paired_cis_count,ABCA5,0.9135944596482934,7.479728087833593e-05
paired_cis_count,ABCB8,0.9135215698611954,1.907493780262115e-06
paired_cis_count,ABCC1,0.9131750046681925,-0.0003446576992226502
paired_cis_count,ABCC4,0.9134364575516807,-8.320481573442784e-05
paired_cis_count,ABCC5,0.9133628018910305,-0.00015686047638463485
paired_cis_count,ABCD4,0.9159191379686936,0.0023994756012785112
paired_cis_count,ABCF3,0.9141098070725623,0.0005901447051471775
paired_cis_count,ABHD10,0.9135289127004441,9.250333029009461e-06
paired_cis_count,ABHD11,0.9137302791059986,0.00021061673858346897
paired_cis_count,ABHD12,0.9145252369715199,0.0010055746041047753
paired_cis_count,ABHD13,0.913333923814835,-0.00018573855258008365
paired_cis_count,ABHD14A,0.9135644280868529,4.4765719437789286e-05
paired_cis_count,ABHD14B,0.9135163816073418,-3.2807600732764897e-06
paired_cis_count,ABHD16A,0.9135514874205333,3.182505311816186e-05
paired_cis_count,ABHD17B,0.9135850607184923,6.539835107721714e-05
paired_cis_count,ABHD18,0.9137808362209698,0.00026117385355473033
paired_cis_count,ABHD2,0.9135505951560456,3.093278863053328e-05
paired_cis_count,ABHD3,0.9135221083728702,2.4460054550701216e-06
paired_cis_count,ABHD4,0.9135266838531974,7.021485782243708e-06
paired_cis_count,ABHD5,0.9138291258372946,0.0003094634698794785
paired_cis_count,ABHD6,0.9137413983824446,0.00022173601502950557
paired_cis_count,ABI1,0.9142524317212813,0.0007327693538662361
paired_cis_count,ABI2,0.9129839068001406,-0.0005357555672744763
paired_cis_count,ABL1,0.9136889159414561,0.00016925357404096175
paired_cis_count,ABL2,0.9136222318812709,0.00010256951385578805
paired_cis_count,ABLIM1,0.913224488883155,-0.0002951734842601139
paired_cis_count,ABRAXAS1,0.9135437901573331,2.4127789918004794e-05
paired_cis_count,ABRAXAS2,0.9127114347943064,-0.0008082275731087218
paired_cis_count,ABTB1,0.913592654863251,7.299249583592182e-05
paired_cis_count,ABTB2,0.9135917128312703,7.205046385516667e-05
paired_cis_count,ACAA1,0.9139220398898875,0.000402377522472408
paired_cis_count,ACAA2,0.913621497264453,0.00010183489703785575
paired_cis_count,ACACA,0.9135812737129106,6.161134549553804e-05
paired_cis_count,ACAD10,0.9135562246503842,3.656228296911035e-05
paired_cis_count,ACAD11,0.9135894922660726,6.982989865744749e-05
paired_cis_count,ACAD8,0.9135273648921002,7.702524685071488e-06
paired_cis_count,ACAD9,0.91320849192321,-0.0003111704442051444
paired_cis_count,ACADM,0.9135312329925812,1.1570625166101856e-05
paired_cis_count,ACADSB,0.9135053051372919,-1.4357230123218656e-05
paired_cis_count,ACADVL,0.9137930389295956,0.0002733765621805162
paired_cis_count,ACAP1,0.9136353045772994,0.000115642209884248
paired_cis_count,ACAP3,0.9142542385792688,0.000734576211853688
paired_cis_count,ACAT1,0.9135538718675172,3.420950010213364e-05
paired_cis_count,ACAT2,0.9135275213425175,7.858975102359445e-06
paired_cis_count,ACBD3,0.913513312788916,-6.349578499098563e-06
paired_cis_count,ACBD5,0.9134924443141023,-2.7218053312849655e-05
paired_cis_count,ACBD6,0.9138581277563516,0.0003384653889364486
paired_cis_count,ACER3,0.913567036144451,4.737377703589729e-05
paired_cis_count,ACKR3,0.9135321556058527,1.2493238437549792e-05
paired_cis_count,ACLY,0.9129006228798779,-0.0006190394875371652
paired_cis_count,ACO1,0.9135331070551045,1.3444687689379009e-05
paired_cis_count,ACOT13,0.9135386163819532,1.895401453810841e-05
paired_cis_count,ACOT4,0.9135312059112878,1.1543543872671869e-05
paired_cis_count,ACOT7,0.9076506977982016,-0.005868964569213486
paired_cis_count,ACOT8,0.9134896216012118,-3.0040766203276448e-05
paired_cis_count,ACOX1,0.9133554082821779,-0.0001642540852372365
paired_cis_count,ACOX3,0.9138914861470295,0.0003718237796144219
paired_cis_count,ACP1,0.913401454909194,-0.00011820745822110901
paired_cis_count,ACP2,0.9134057817371026,-0.00011388063031247952
paired_cis_count,ACP5,0.9134398457355952,-7.981663181988452e-05
paired_cis_count,ACP6,0.913591074005008,7.141163759294411e-05
paired_cis_count,ACSF2,0.913493486286454,-2.6176080961115566e-05
paired_cis_count,ACSF3,0.9135938161176553,7.415375024022453e-05
paired_cis_count,ACSL1,0.9135452720459311,2.5609678515947643e-05
paired_cis_count,ACSL3,0.9135657567343135,4.609436689839708e-05
paired_cis_count,ACSL4,0.9141591752892362,0.0006395129218210727
paired_cis_count,ACSL5,0.9136238041744329,0.00010414180701778797
paired_cis_count,ACSS1,0.9135517143103861,3.205194297095648e-05
paired_cis_count,ACSS2,0.9133434437563948,-0.0001762186110203512
paired_cis_count,ACTA2,0.9135947571150078,7.509474759270773e-05
paired_cis_count,ACTB,0.9130940691662686,-0.00042559320114654575
paired_cis_count,ACTN4,0.9144488327698251,0.0009291704024100289
paired_cis_count,ACTR1A,0.9136076868867814,8.802451936629208e-05
paired_cis_count,ACTR1B,0.9134222076462709,-9.745472114419673e-05
paired_cis_count,ACTR2,0.9135957700358605,7.610766844534655e-05
paired_cis_count,ACTR3,0.9139040968031089,0.0003844344356938034
paired_cis_count,ACTR5,0.9135003029925984,-1.935937481667427e-05
paired_cis_count,ACVR1B,0.9134981851330045,-2.1477234410594015e-05
paired_cis_count,ACVR2A,0.9133367627700899,-0.00018289959732520344
paired_cis_count,ACY1,0.9134975411145043,-2.212125291078948e-05
paired_cis_count,ADA,0.9131908408672014,-0.00032882150021373846
paired_cis_count,ADAM15,0.913557983615149,3.832124773384127e-05
paired_cis_count,ADAM17,0.9136430055748047,0.00012334320738960347
paired_cis_count,ADAM8,0.9134846321515298,-3.50302158853566e-05
paired_cis_count,ADAM9,0.9135584712206755,3.880885326035255e-05
paired_cis_count,ADAMTS10,0.9135146114379356,-5.050929479555322e-06
paired_cis_count,ADARB1,0.9135005297692619,-1.9132598153226432e-05
paired_cis_count,ADAT1,0.9135707746680092,5.111230059406946e-05
paired_cis_count,ADAT2,0.9136826662887404,0.00016300392132528874
paired_cis_count,ADCK2,0.912845373335939,-0.0006742890314761496
paired_cis_count,ADCK5,0.9136690965299448,0.00014943416252966024
paired_cis_count,ADCY1,0.9135478238480349,2.8161480619792734e-05
paired_cis_count,ADCY3,0.9135192598305462,-4.0253686894864416e-07
paired_cis_count,ADCY7,0.9135673575320464,4.769516463132284e-05
paired_cis_count,ADCY9,0.9136519454888934,0.0001322831214782827
paired_cis_count,ADD1,0.9146835248205125,0.0011638624530974084
paired_cis_count,ADD2,0.9134540779870322,-6.558438038295478e-05
paired_cis_count,ADGRA3,0.9135222370649931,2.5746975780283066e-06
paired_cis_count,ADGRE5,0.9135260386700955,6.376302680410895e-06
paired_cis_count,ADGRG1,0.91341541099702,-0.00010425137039515864
paired_cis_count,ADGRG5,0.9101652416829308,-0.003354420684484327
paired_cis_count,ADH5,0.9135562917735398,3.662940612469967e-05
paired_cis_count,ADI1,0.9141758440627199,0.0006561816953047916
paired_cis_count,ADIPOR1,0.913570719243748,5.105687633288891e-05
paired_cis_count,ADIPOR2,0.9163197122656507,0.002800049898235568
paired_cis_count,ADK,0.9135170767247437,-2.585642671415478e-06
paired_cis_count,ADM,0.9135542676519535,3.4605284538358205e-05
paired_cis_count,ADNP,0.9137026419639276,0.00018297959651247808
paired_cis_count,ADNP2,0.9134920649542638,-2.759741315128128e-05
paired_cis_count,ADORA2A,0.9143296892448456,0.0008100268774304809
paired_cis_count,ADPRH,0.913835558851369,0.0003158964839539147
paired_cis_count,ADPRM,0.9134669302383559,-5.2732129059207544e-05
paired_cis_count,ADRB2,0.9135247442572981,5.081889883018498e-06
paired_cis_count,ADRM1,0.9076130768757296,-0.005906585491685545
paired_cis_count,ADTRP,0.9141234693686024,0.0006038070011873398
paired_cis_count,AEN,0.913596246998546,7.658463113091596e-05
paired_cis_count,AES,0.91351758693624,-2.075431175141418e-06
paired_cis_count,AFAP1L2,0.9136176544544404,9.799208702532258e-05
paired_cis_count,AFDN,0.9135710349358966,5.13725684815336e-05
paired_cis_count,AFF1,0.9136608097900495,0.00014114742263438007
paired_cis_count,AFF4,0.9144645598701167,0.0009448975027015472
paired_cis_count,AFTPH,0.9140696441007332,0.0005499817333181056
paired_cis_count,AGA,0.9134102419817992,-0.00010942038561589928
paired_cis_count,AGAP2,0.9129342222495569,-0.0005854401178582158
paired_cis_count,AGAP3,0.9135342485554389,1.4586188023746338e-05
paired_cis_count,AGER,0.9137561802439852,0.00023651787657008594
paired_cis_count,AGFG2,0.9135341203318057,1.445796439059066e-05
paired_cis_count,AGGF1,0.9135275564360272,7.894068612124272e-06
paired_cis_count,AGK,0.9134373901859913,-8.227218142375925e-05
paired_cis_count,AGL,0.9135194489415268,-2.134258882957596e-07
paired_cis_count,AGMAT,0.9136796026525108,0.00015994028509569436
paired_cis_count,AGO3,0.9134946792373154,-2.4983130099687223e-05
paired_cis_count,AGPAT5,0.913592369984395,7.270761697986128e-05
paired_cis_count,AGRN,0.9136008802183508,8.121785093573308e-05
paired_cis_count,AGTPBP1,0.9134962609386814,-2.3401428733693663e-05
paired_cis_count,AGTRAP,0.9135399920269012,2.0329659486062468e-05
paired_cis_count,AHDC1,0.9136255210490378,0.00010585868162271694
paired_cis_count,AHI1,0.9135702670069135,5.060463949835281e-05
paired_cis_count,AHR,0.9136446703230089,0.00012500795559378108
paired_cis_count,AHRR,0.9141840625730729,0.0006644002056578335
paired_cis_count,AHSA1,0.913593041260684,7.33788932688606e-05
paired_cis_count,AIF1,0.9134750457488608,-4.461661855426069e-05
