culture_condition,model,dose,relative_log1p_downstream,knots,breakpoint,hill_exponent,hill_half
Stim48hr,breakpoint,0.6783720910854242,0.8006712541128722,,0.8497436669796045,,
Stim48hr,breakpoint,0.6875614599115548,0.8102030547570729,,0.8497436669796045,,
Stim48hr,breakpoint,0.6967508287376856,0.8197348554012738,,0.8497436669796045,,
Stim48hr,breakpoint,0.7059401975638163,0.8292666560454747,,0.8497436669796045,,
Stim48hr,breakpoint,0.7151295663899471,0.8387984566896756,,0.8497436669796045,,
Stim48hr,breakpoint,0.7243189352160778,0.8483302573338765,,0.8497436669796045,,
Stim48hr,breakpoint,0.7335083040422086,0.8578620579780774,,0.8497436669796045,,
Stim48hr,breakpoint,0.7426976728683393,0.8673938586222782,,0.8497436669796045,,
Stim48hr,breakpoint,0.75188704169447,0.8769256592664789,,0.8497436669796045,,
Stim48hr,breakpoint,0.7610764105206007,0.8864574599106798,,0.8497436669796045,,
Stim48hr,breakpoint,0.7702657793467315,0.8959892605548807,,0.8497436669796045,,
Stim48hr,breakpoint,0.7794551481728622,0.9055210611990816,,0.8497436669796045,,
Stim48hr,breakpoint,0.788644516998993,0.9150528618432825,,0.8497436669796045,,
Stim48hr,breakpoint,0.7978338858251237,0.9245846624874834,,0.8497436669796045,,
Stim48hr,breakpoint,0.8070232546512545,0.9341164631316843,,0.8497436669796045,,
Stim48hr,breakpoint,0.8162126234773852,0.9436482637758852,,0.8497436669796045,,
Stim48hr,breakpoint,0.825401992303516,0.9531800644200861,,0.8497436669796045,,
Stim48hr,breakpoint,0.8345913611296466,0.9627118650642867,,0.8497436669796045,,
Stim48hr,breakpoint,0.8437807299557774,0.9722436657084876,,0.8497436669796045,,
Stim48hr,breakpoint,0.8529700987819081,0.9819093901153262,,0.8497436669796045,,
Stim48hr,breakpoint,0.8621594676080389,0.9918226260183114,,0.8497436669796045,,
Stim48hr,breakpoint,0.8713488364341696,1.0017358619212964,,0.8497436669796045,,
Stim48hr,breakpoint,0.8805382052603004,1.0116490978242816,,0.8497436669796045,,
Stim48hr,breakpoint,0.8897275740864311,1.0215623337272666,,0.8497436669796045,,
Stim48hr,breakpoint,0.8989169429125617,1.0314755696302518,,0.8497436669796045,,
Stim48hr,breakpoint,0.9081063117386926,1.041388805533237,,0.8497436669796045,,
Stim48hr,breakpoint,0.9172956805648232,1.051302041436222,,0.8497436669796045,,
Stim48hr,breakpoint,0.9264850493909541,1.0612152773392072,,0.8497436669796045,,
Stim48hr,breakpoint,0.9356744182170847,1.0711285132421922,,0.8497436669796045,,
Stim48hr,breakpoint,0.9448637870432154,1.0810417491451771,,0.8497436669796045,,
Stim48hr,breakpoint,0.9540531558693462,1.0909549850481626,,0.8497436669796045,,
Stim48hr,breakpoint,0.9632425246954769,1.1008682209511476,,0.8497436669796045,,
Stim48hr,breakpoint,0.9724318935216077,1.1107814568541328,,0.8497436669796045,,
Stim48hr,breakpoint,0.9816212623477384,1.120694692757118,,0.8497436669796045,,
Stim48hr,breakpoint,0.9908106311738692,1.1306079286601032,,0.8497436669796045,,
Stim48hr,breakpoint,1.0,1.1405211645630882,,0.8497436669796045,,
Stim48hr,hill,-0.09353489030955775,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.08434552148342701,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.07515615265729628,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.06596678383116554,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.056777415005034804,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.04758804617890407,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.03839867735277333,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.029209308526642594,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.020019939700511857,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.01083057087438112,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,-0.0016412020482503842,0.0,,,2.0,0.6616181214802146
Stim48hr,hill,0.007548166777880352,0.00018981650486014912,,,2.0,0.6616181214802146
Stim48hr,hill,0.01673753560401109,0.0009328518906486089,,,2.0,0.6616181214802146
Stim48hr,hill,0.025926904430141826,0.002236363781042125,,,2.0,0.6616181214802146
Stim48hr,hill,0.03511627325627256,0.0040973459081717345,,,2.0,0.6616181214802146
Stim48hr,hill,0.044305642082403285,0.006511520292535225,,,2.0,0.6616181214802146
Stim48hr,hill,0.053495010908534035,0.00947336173653493,,,2.0,0.6616181214802146
Stim48hr,hill,0.06268437973466479,0.01297612925710638,,,2.0,0.6616181214802146
Stim48hr,hill,0.07187374856079551,0.017011904125691535,,,2.0,0.6616181214802146
Stim48hr,hill,0.08106311738692623,0.02157163411835017,,,2.0,0.6616181214802146
Stim48hr,hill,0.09025248621305698,0.02664518351994781,,,2.0,0.6616181214802146
Stim48hr,hill,0.09944185503918773,0.032221388374959845,,,2.0,0.6616181214802146
Stim48hr,hill,0.10863122386531845,0.03828811643417018,,,2.0,0.6616181214802146
Stim48hr,hill,0.11782059269144918,0.044832331211905434,,,2.0,0.6616181214802146
Stim48hr,hill,0.12700996151757993,0.05184015954273295,,,2.0,0.6616181214802146
Stim48hr,hill,0.13619933034371068,0.05929696200986286,,,2.0,0.6616181214802146
Stim48hr,hill,0.1453886991698414,0.06718740560975162,,,2.0,0.6616181214802146
Stim48hr,hill,0.15457806799597212,0.07549553801834431,,,2.0,0.6616181214802146
Stim48hr,hill,0.16376743682210287,0.08420486283359781,,,2.0,0.6616181214802146
Stim48hr,hill,0.17295680564823362,0.0932984151858328,,,2.0,0.6616181214802146
Stim48hr,hill,0.18214617447436432,0.10275883713138947,,,2.0,0.6616181214802146
Stim48hr,hill,0.19133554330049507,0.11256845227522813,,,2.0,0.6616181214802146
Stim48hr,hill,0.20052491212662582,0.12270933910367213,,,2.0,0.6616181214802146
Stim48hr,hill,0.20971428095275657,0.13316340254854245,,,2.0,0.6616181214802146
Stim48hr,hill,0.21890364977888732,0.14391244334755224,,,2.0,0.6616181214802146
Stim48hr,hill,0.22809301860501802,0.1549382248121022,,,2.0,0.6616181214802146
Stim48hr,hill,0.23728238743114877,0.16622253666164138,,,2.0,0.6616181214802146
Stim48hr,hill,0.24647175625727952,0.1777472556326652,,,2.0,0.6616181214802146
Stim48hr,hill,0.2556611250834102,0.18949440261941916,,,2.0,0.6616181214802146
Stim48hr,hill,0.26485049390954096,0.20144619615170817,,,2.0,0.6616181214802146
Stim48hr,hill,0.2740398627356717,0.21358510206222547,,,2.0,0.6616181214802146
Stim48hr,hill,0.28322923156180246,0.22589387924093315,,,2.0,0.6616181214802146
Stim48hr,hill,0.2924186003879332,0.23835562141674752,,,2.0,0.6616181214802146
Stim48hr,hill,0.3016079692140639,0.2509537949467182,,,2.0,0.6616181214802146
Stim48hr,hill,0.31079733804019466,0.2636722726297174,,,2.0,0.6616181214802146
Stim48hr,hill,0.3199867068663254,0.2764953635951478,,,2.0,0.6616181214802146
Stim48hr,hill,0.3291760756924561,0.28940783934719394,,,2.0,0.6616181214802146
Stim48hr,hill,0.33836544451858686,0.30239495607159017,,,2.0,0.6616181214802146
Stim48hr,hill,0.3475548133447176,0.31544247333477504,,,2.0,0.6616181214802146
Stim48hr,hill,0.35674418217084836,0.3285366693246812,,,2.0,0.6616181214802146
Stim48hr,hill,0.3659335509969791,0.3416643527983809,,,2.0,0.6616181214802146
Stim48hr,hill,0.3751229198231098,0.3548128719145222,,,2.0,0.6616181214802146
Stim48hr,hill,0.38431228864924055,0.36797012013811825,,,2.0,0.6616181214802146
Stim48hr,hill,0.3935016574753713,0.3811245394120191,,,2.0,0.6616181214802146
Stim48hr,hill,0.402691026301502,0.3942651207935059,,,2.0,0.6616181214802146
Stim48hr,hill,0.41188039512763275,0.40738140275617185,,,2.0,0.6616181214802146
Stim48hr,hill,0.4210697639537635,0.4204634673568061,,,2.0,0.6616181214802146
Stim48hr,hill,0.43025913277989425,0.43350193446466345,,,2.0,0.6616181214802146
Stim48hr,hill,0.439448501606025,0.44648795424649657,,,2.0,0.6616181214802146
Stim48hr,hill,0.44863787043215575,0.45941319809531167,,,2.0,0.6616181214802146
Stim48hr,hill,0.4578272392582864,0.4722698481842006,,,2.0,0.6616181214802146
Stim48hr,hill,0.46701660808441714,0.48505058581902327,,,2.0,0.6616181214802146
Stim48hr,hill,0.4762059769105479,0.4977485787553655,,,2.0,0.6616181214802146
Stim48hr,hill,0.48539534573667864,0.5103574676362663,,,2.0,0.6616181214802146
Stim48hr,hill,0.4945847145628094,0.5228713516978625,,,2.0,0.6616181214802146
Stim48hr,hill,0.5037740833889401,0.5352847738804963,,,2.0,0.6616181214802146
Stim48hr,hill,0.5129634522150709,0.5475927054730979,,,2.0,0.6616181214802146
Stim48hr,hill,0.5221528210412016,0.5597905304089255,,,2.0,0.6616181214802146
Stim48hr,hill,0.5313421898673324,0.5718740293211092,,,2.0,0.6616181214802146
Stim48hr,hill,0.540531558693463,0.5838393634569926,,,2.0,0.6616181214802146
Stim48hr,hill,0.5497209275195938,0.5956830585410859,,,2.0,0.6616181214802146
Stim48hr,hill,0.5589102963457245,0.6074019886675641,,,2.0,0.6616181214802146
Stim48hr,hill,0.5680996651718553,0.6189933602947605,,,2.0,0.6616181214802146
Stim48hr,hill,0.577289033997986,0.6304546964059997,,,2.0,0.6616181214802146
Stim48hr,hill,0.5864784028241168,0.6417838208934609,,,2.0,0.6616181214802146
Stim48hr,hill,0.5956677716502475,0.6529788432145527,,,2.0,0.6616181214802146
Stim48hr,hill,0.6048571404763782,0.6640381433635346,,,2.0,0.6616181214802146
Stim48hr,hill,0.6140465093025089,0.6749603571948355,,,2.0,0.6616181214802146
Stim48hr,hill,0.6232358781286397,0.6857443621287055,,,2.0,0.6616181214802146
Stim48hr,hill,0.6324252469547704,0.6963892632644754,,,2.0,0.6616181214802146
Stim48hr,hill,0.6416146157809012,0.7068943799217811,,,2.0,0.6616181214802146
Stim48hr,hill,0.6508039846070319,0.7172592326256283,,,2.0,0.6616181214802146
Stim48hr,hill,0.6599933534331627,0.7274835305471025,,,2.0,0.6616181214802146
Stim48hr,hill,0.6691827222592934,0.7375671594078572,,,2.0,0.6616181214802146
Stim48hr,hill,0.6783720910854242,0.7475101698532165,,,2.0,0.6616181214802146
Stim48hr,hill,0.6875614599115548,0.7573127662957864,,,2.0,0.6616181214802146
Stim48hr,hill,0.6967508287376856,0.7669752962288584,,,2.0,0.6616181214802146
Stim48hr,hill,0.7059401975638163,0.7764982400065911,,,2.0,0.6616181214802146
Stim48hr,hill,0.7151295663899471,0.7858822010859513,,,2.0,0.6616181214802146
Stim48hr,hill,0.7243189352160778,0.795127896723645,,,2.0,0.6616181214802146
Stim48hr,hill,0.7335083040422086,0.8042361491197855,,,2.0,0.6616181214802146
Stim48hr,hill,0.7426976728683393,0.8132078769987661,,,2.0,0.6616181214802146
Stim48hr,hill,0.75188704169447,0.8220440876167521,,,2.0,0.6616181214802146
Stim48hr,hill,0.7610764105206007,0.8307458691843207,,,2.0,0.6616181214802146
Stim48hr,hill,0.7702657793467315,0.839314383692087,,,2.0,0.6616181214802146
Stim48hr,hill,0.7794551481728622,0.8477508601265893,,,2.0,0.6616181214802146
Stim48hr,hill,0.788644516998993,0.8560565880632978,,,2.0,0.6616181214802146
Stim48hr,hill,0.7978338858251237,0.864232911623323,,,2.0,0.6616181214802146
Stim48hr,hill,0.8070232546512545,0.8722812237802093,,,2.0,0.6616181214802146
Stim48hr,hill,0.8162126234773852,0.8802029610031188,,,2.0,0.6616181214802146
Stim48hr,hill,0.825401992303516,0.8879995982227039,,,2.0,0.6616181214802146
Stim48hr,hill,0.8345913611296466,0.895672644106044,,,2.0,0.6616181214802146
Stim48hr,hill,0.8437807299557774,0.9032236366271487,,,2.0,0.6616181214802146
Stim48hr,hill,0.8529700987819081,0.9106541389197298,,,2.0,0.6616181214802146
Stim48hr,hill,0.8621594676080389,0.9179657353991741,,,2.0,0.6616181214802146
Stim48hr,hill,0.8713488364341696,0.9251600281409252,,,2.0,0.6616181214802146
Stim48hr,hill,0.8805382052603004,0.9322386335027955,,,2.0,0.6616181214802146
Stim48hr,hill,0.8897275740864311,0.9392031789790607,,,2.0,0.6616181214802146
Stim48hr,hill,0.8989169429125617,0.9460553002745481,,,2.0,0.6616181214802146
Stim48hr,hill,0.9081063117386926,0.9527966385872965,,,2.0,0.6616181214802146
Stim48hr,hill,0.9172956805648232,0.9594288380887598,,,2.0,0.6616181214802146
Stim48hr,hill,0.9264850493909541,0.9659535435909087,,,2.0,0.6616181214802146
Stim48hr,hill,0.9356744182170847,0.9723723983899928,,,2.0,0.6616181214802146
Stim48hr,hill,0.9448637870432154,0.9786870422771151,,,2.0,0.6616181214802146
Stim48hr,hill,0.9540531558693462,0.9848991097061817,,,2.0,0.6616181214802146
Stim48hr,hill,0.9632425246954769,0.9910102281101746,,,2.0,0.6616181214802146
Stim48hr,hill,0.9724318935216077,0.9970220163570997,,,2.0,0.6616181214802146
Stim48hr,hill,0.9816212623477384,1.002936083337338,,,2.0,0.6616181214802146
Stim48hr,hill,0.9908106311738692,1.0087540266745172,,,2.0,0.6616181214802146
Stim48hr,hill,1.0,1.0144774315523823,,,2.0,0.6616181214802146
Stim8hr,null,-0.060957385248873175,0.0,,,,
Stim8hr,null,-0.052041776969470877,0.0,,,,
Stim8hr,null,-0.043126168690068585,0.0,,,,
Stim8hr,null,-0.034210560410666294,0.0,,,,
Stim8hr,null,-0.025294952131263995,0.0,,,,
Stim8hr,null,-0.016379343851861697,0.0,,,,
Stim8hr,null,-0.007463735572459405,0.0,,,,
Stim8hr,null,0.001451872706942886,0.0,,,,
Stim8hr,null,0.010367480986345184,0.0,,,,
Stim8hr,null,0.019283089265747483,0.0,,,,
Stim8hr,null,0.02819869754514978,0.0,,,,
Stim8hr,null,0.037114305824552066,0.0,,,,
Stim8hr,null,0.046029914103954364,0.0,,,,
Stim8hr,null,0.05494552238335666,0.0,,,,
Stim8hr,null,0.06386113066275895,0.0,,,,
Stim8hr,null,0.07277673894216125,0.0,,,,
Stim8hr,null,0.08169234722156354,0.0,,,,
Stim8hr,null,0.09060795550096584,0.0,,,,
Stim8hr,null,0.09952356378036814,0.0,,,,
Stim8hr,null,0.10843917205977044,0.0,,,,
Stim8hr,null,0.11735478033917274,0.0,,,,
Stim8hr,null,0.126270388618575,0.0,,,,
Stim8hr,null,0.1351859968979773,0.0,,,,
Stim8hr,null,0.1441016051773796,0.0,,,,
Stim8hr,null,0.1530172134567819,0.0,,,,
Stim8hr,null,0.1619328217361842,0.0,,,,
Stim8hr,null,0.1708484300155865,0.0,,,,
Stim8hr,null,0.1797640382949888,0.0,,,,
Stim8hr,null,0.18867964657439107,0.0,,,,
Stim8hr,null,0.19759525485379337,0.0,,,,
Stim8hr,null,0.20651086313319567,0.0,,,,
Stim8hr,null,0.21542647141259796,0.0,,,,
Stim8hr,null,0.22434207969200026,0.0,,,,
Stim8hr,null,0.23325768797140256,0.0,,,,
Stim8hr,null,0.24217329625080486,0.0,,,,
Stim8hr,null,0.25108890453020716,0.0,,,,
Stim8hr,null,0.26000451280960946,0.0,,,,
Stim8hr,null,0.26892012108901175,0.0,,,,
Stim8hr,null,0.27783572936841405,0.0,,,,
Stim8hr,null,0.28675133764781635,0.0,,,,
Stim8hr,null,0.29566694592721865,0.0,,,,
Stim8hr,null,0.3045825542066209,0.0,,,,
Stim8hr,null,0.3134981624860232,0.0,,,,
Stim8hr,null,0.3224137707654255,0.0,,,,
Stim8hr,null,0.3313293790448278,0.0,,,,
Stim8hr,null,0.3402449873242301,0.0,,,,
Stim8hr,null,0.3491605956036324,0.0,,,,
Stim8hr,null,0.3580762038830347,0.0,,,,
Stim8hr,null,0.366991812162437,0.0,,,,
Stim8hr,null,0.3759074204418393,0.0,,,,
Stim8hr,null,0.3848230287212416,0.0,,,,
Stim8hr,null,0.3937386370006439,0.0,,,,
Stim8hr,null,0.4026542452800462,0.0,,,,
Stim8hr,null,0.4115698535594485,0.0,,,,
Stim8hr,null,0.42048546183885077,0.0,,,,
Stim8hr,null,0.42940107011825307,0.0,,,,
Stim8hr,null,0.4383166783976553,0.0,,,,
Stim8hr,null,0.4472322866770576,0.0,,,,
Stim8hr,null,0.4561478949564599,0.0,,,,
Stim8hr,null,0.4650635032358622,0.0,,,,
Stim8hr,null,0.4739791115152645,0.0,,,,
Stim8hr,null,0.4828947197946668,0.0,,,,
Stim8hr,null,0.4918103280740691,0.0,,,,
Stim8hr,null,0.5007259363534714,0.0,,,,
Stim8hr,null,0.5096415446328737,0.0,,,,
Stim8hr,null,0.518557152912276,0.0,,,,
Stim8hr,null,0.5274727611916783,0.0,,,,
Stim8hr,null,0.5363883694710806,0.0,,,,
Stim8hr,null,0.5453039777504829,0.0,,,,
Stim8hr,null,0.5542195860298852,0.0,,,,
Stim8hr,null,0.5631351943092875,0.0,,,,
Stim8hr,null,0.5720508025886898,0.0,,,,
Stim8hr,null,0.5809664108680921,0.0,,,,
Stim8hr,null,0.5898820191474944,0.0,,,,
Stim8hr,null,0.5987976274268967,0.0,,,,
Stim8hr,null,0.607713235706299,0.0,,,,
Stim8hr,null,0.6166288439857013,0.0,,,,
Stim8hr,null,0.6255444522651036,0.0,,,,
Stim8hr,null,0.6344600605445059,0.0,,,,
Stim8hr,null,0.6433756688239082,0.0,,,,
Stim8hr,null,0.6522912771033105,0.0,,,,
Stim8hr,null,0.6612068853827127,0.0,,,,
Stim8hr,null,0.670122493662115,0.0,,,,
Stim8hr,null,0.6790381019415173,0.0,,,,
Stim8hr,null,0.6879537102209196,0.0,,,,
Stim8hr,null,0.6968693185003219,0.0,,,,
Stim8hr,null,0.7057849267797242,0.0,,,,
Stim8hr,null,0.7147005350591265,0.0,,,,
Stim8hr,null,0.7236161433385288,0.0,,,,
Stim8hr,null,0.732531751617931,0.0,,,,
Stim8hr,null,0.7414473598973333,0.0,,,,
Stim8hr,null,0.7503629681767356,0.0,,,,
Stim8hr,null,0.7592785764561379,0.0,,,,
Stim8hr,null,0.7681941847355402,0.0,,,,
Stim8hr,null,0.7771097930149425,0.0,,,,
Stim8hr,null,0.7860254012943448,0.0,,,,
Stim8hr,null,0.7949410095737471,0.0,,,,
Stim8hr,null,0.8038566178531494,0.0,,,,
Stim8hr,null,0.8127722261325517,0.0,,,,
Stim8hr,null,0.821687834411954,0.0,,,,
Stim8hr,null,0.8306034426913563,0.0,,,,
Stim8hr,null,0.8395190509707586,0.0,,,,
Stim8hr,null,0.8484346592501609,0.0,,,,
Stim8hr,null,0.8573502675295632,0.0,,,,
Stim8hr,null,0.8662658758089655,0.0,,,,
Stim8hr,null,0.8751814840883678,0.0,,,,
Stim8hr,null,0.8840970923677701,0.0,,,,
Stim8hr,null,0.8930127006471724,0.0,,,,
Stim8hr,null,0.9019283089265747,0.0,,,,
Stim8hr,null,0.910843917205977,0.0,,,,
Stim8hr,null,0.9197595254853793,0.0,,,,
Stim8hr,null,0.9286751337647816,0.0,,,,
Stim8hr,null,0.9375907420441838,0.0,,,,
Stim8hr,null,0.9465063503235862,0.0,,,,
Stim8hr,null,0.9554219586029884,0.0,,,,
Stim8hr,null,0.9643375668823908,0.0,,,,
Stim8hr,null,0.973253175161793,0.0,,,,
Stim8hr,null,0.9821687834411954,0.0,,,,
Stim8hr,null,0.9910843917205976,0.0,,,,
Stim8hr,null,1.0,0.0,,,,
Stim8hr,linear,-0.060957385248873175,0.0,,,,
Stim8hr,linear,-0.052041776969470877,0.008447914081955235,,,,
Stim8hr,linear,-0.043126168690068585,0.016895828163910442,,,,
Stim8hr,linear,-0.034210560410666294,0.025343742245865664,,,,
Stim8hr,linear,-0.025294952131263995,0.033791656327820885,,,,
Stim8hr,linear,-0.016379343851861697,0.042239570409776106,,,,
Stim8hr,linear,-0.007463735572459405,0.05068748449173133,,,,
Stim8hr,linear,0.001451872706942886,0.05913539857368654,,,,
Stim8hr,linear,0.010367480986345184,0.06758331265564177,,,,
Stim8hr,linear,0.019283089265747483,0.07603122673759699,,,,
Stim8hr,linear,0.02819869754514978,0.08447914081955221,,,,
Stim8hr,linear,0.037114305824552066,0.09292705490150743,,,,
Stim8hr,linear,0.046029914103954364,0.10137496898346265,,,,
Stim8hr,linear,0.05494552238335666,0.10982288306541788,,,,
Stim8hr,linear,0.06386113066275895,0.1182707971473731,,,,
Stim8hr,linear,0.07277673894216125,0.12671871122932832,,,,
Stim8hr,linear,0.08169234722156354,0.13516662531128354,,,,
Stim8hr,linear,0.09060795550096584,0.14361453939323876,,,,
Stim8hr,linear,0.09952356378036814,0.15206245347519398,,,,
Stim8hr,linear,0.10843917205977044,0.1605103675571492,,,,
Stim8hr,linear,0.11735478033917274,0.16895828163910442,,,,
Stim8hr,linear,0.126270388618575,0.17740619572105965,,,,
Stim8hr,linear,0.1351859968979773,0.18585410980301487,,,,
Stim8hr,linear,0.1441016051773796,0.1943020238849701,,,,
Stim8hr,linear,0.1530172134567819,0.2027499379669253,,,,
Stim8hr,linear,0.1619328217361842,0.21119785204888053,,,,
Stim8hr,linear,0.1708484300155865,0.21964576613083575,,,,
Stim8hr,linear,0.1797640382949888,0.22809368021279097,,,,
Stim8hr,linear,0.18867964657439107,0.2365415942947462,,,,
Stim8hr,linear,0.19759525485379337,0.24498950837670141,,,,
Stim8hr,linear,0.20651086313319567,0.25343742245865664,,,,
Stim8hr,linear,0.21542647141259796,0.26188533654061186,,,,
Stim8hr,linear,0.22434207969200026,0.2703332506225671,,,,
Stim8hr,linear,0.23325768797140256,0.2787811647045223,,,,
Stim8hr,linear,0.24217329625080486,0.2872290787864775,,,,
Stim8hr,linear,0.25108890453020716,0.29567699286843274,,,,
Stim8hr,linear,0.26000451280960946,0.30412490695038796,,,,
Stim8hr,linear,0.26892012108901175,0.3125728210323432,,,,
Stim8hr,linear,0.27783572936841405,0.3210207351142984,,,,
Stim8hr,linear,0.28675133764781635,0.3294686491962537,,,,
Stim8hr,linear,0.29566694592721865,0.33791656327820885,,,,
Stim8hr,linear,0.3045825542066209,0.34636447736016407,,,,
Stim8hr,linear,0.3134981624860232,0.3548123914421193,,,,
Stim8hr,linear,0.3224137707654255,0.3632603055240745,,,,
Stim8hr,linear,0.3313293790448278,0.37170821960602973,,,,
Stim8hr,linear,0.3402449873242301,0.38015613368798495,,,,
Stim8hr,linear,0.3491605956036324,0.3886040477699402,,,,
Stim8hr,linear,0.3580762038830347,0.3970519618518954,,,,
Stim8hr,linear,0.366991812162437,0.4054998759338506,,,,
Stim8hr,linear,0.3759074204418393,0.41394779001580584,,,,
Stim8hr,linear,0.3848230287212416,0.42239570409776106,,,,
Stim8hr,linear,0.3937386370006439,0.4308436181797163,,,,
Stim8hr,linear,0.4026542452800462,0.4392915322616715,,,,
Stim8hr,linear,0.4115698535594485,0.4477394463436267,,,,
Stim8hr,linear,0.42048546183885077,0.45618736042558194,,,,
Stim8hr,linear,0.42940107011825307,0.46463527450753717,,,,
Stim8hr,linear,0.4383166783976553,0.4730831885894924,,,,
Stim8hr,linear,0.4472322866770576,0.4815311026714476,,,,
Stim8hr,linear,0.4561478949564599,0.48997901675340283,,,,
Stim8hr,linear,0.4650635032358622,0.49842693083535805,,,,
Stim8hr,linear,0.4739791115152645,0.5068748449173133,,,,
Stim8hr,linear,0.4828947197946668,0.5153227589992685,,,,
Stim8hr,linear,0.4918103280740691,0.5237706730812237,,,,
Stim8hr,linear,0.5007259363534714,0.5322185871631789,,,,
Stim8hr,linear,0.5096415446328737,0.5406665012451342,,,,
Stim8hr,linear,0.518557152912276,0.5491144153270894,,,,
Stim8hr,linear,0.5274727611916783,0.5575623294090446,,,,
Stim8hr,linear,0.5363883694710806,0.5660102434909998,,,,
Stim8hr,linear,0.5453039777504829,0.574458157572955,,,,
Stim8hr,linear,0.5542195860298852,0.5829060716549103,,,,
Stim8hr,linear,0.5631351943092875,0.5913539857368655,,,,
Stim8hr,linear,0.5720508025886898,0.5998018998188207,,,,
Stim8hr,linear,0.5809664108680921,0.6082498139007759,,,,
Stim8hr,linear,0.5898820191474944,0.6166977279827311,,,,
Stim8hr,linear,0.5987976274268967,0.6251456420646864,,,,
Stim8hr,linear,0.607713235706299,0.6335935561466417,,,,
Stim8hr,linear,0.6166288439857013,0.6420414702285969,,,,
Stim8hr,linear,0.6255444522651036,0.6504893843105521,,,,
Stim8hr,linear,0.6344600605445059,0.6589372983925074,,,,
Stim8hr,linear,0.6433756688239082,0.6673852124744626,,,,
Stim8hr,linear,0.6522912771033105,0.6758331265564178,,,,
Stim8hr,linear,0.6612068853827127,0.6842810406383729,,,,
Stim8hr,linear,0.670122493662115,0.6927289547203281,,,,
Stim8hr,linear,0.6790381019415173,0.7011768688022834,,,,
Stim8hr,linear,0.6879537102209196,0.7096247828842386,,,,
Stim8hr,linear,0.6968693185003219,0.7180726969661938,,,,
Stim8hr,linear,0.7057849267797242,0.726520611048149,,,,
Stim8hr,linear,0.7147005350591265,0.7349685251301042,,,,
Stim8hr,linear,0.7236161433385288,0.7434164392120595,,,,
Stim8hr,linear,0.732531751617931,0.7518643532940147,,,,
Stim8hr,linear,0.7414473598973333,0.7603122673759699,,,,
Stim8hr,linear,0.7503629681767356,0.7687601814579251,,,,
Stim8hr,linear,0.7592785764561379,0.7772080955398804,,,,
Stim8hr,linear,0.7681941847355402,0.7856560096218356,,,,
Stim8hr,linear,0.7771097930149425,0.7941039237037908,,,,
Stim8hr,linear,0.7860254012943448,0.802551837785746,,,,
Stim8hr,linear,0.7949410095737471,0.8109997518677012,,,,
Stim8hr,linear,0.8038566178531494,0.8194476659496565,,,,
Stim8hr,linear,0.8127722261325517,0.8278955800316117,,,,
Stim8hr,linear,0.821687834411954,0.8363434941135669,,,,
Stim8hr,linear,0.8306034426913563,0.8447914081955221,,,,
Stim8hr,linear,0.8395190509707586,0.8532393222774773,,,,
Stim8hr,linear,0.8484346592501609,0.8616872363594326,,,,
Stim8hr,linear,0.8573502675295632,0.8701351504413878,,,,
Stim8hr,linear,0.8662658758089655,0.8785830645233431,,,,
Stim8hr,linear,0.8751814840883678,0.8870309786052983,,,,
Stim8hr,linear,0.8840970923677701,0.8954788926872536,,,,
Stim8hr,linear,0.8930127006471724,0.9039268067692088,,,,
Stim8hr,linear,0.9019283089265747,0.912374720851164,,,,
Stim8hr,linear,0.910843917205977,0.9208226349331192,,,,
Stim8hr,linear,0.9197595254853793,0.9292705490150744,,,,
Stim8hr,linear,0.9286751337647816,0.9377184630970297,,,,
Stim8hr,linear,0.9375907420441838,0.9461663771789848,,,,
Stim8hr,linear,0.9465063503235862,0.9546142912609401,,,,
Stim8hr,linear,0.9554219586029884,0.9630622053428952,,,,
Stim8hr,linear,0.9643375668823908,0.9715101194248505,,,,
Stim8hr,linear,0.973253175161793,0.9799580335068057,,,,
Stim8hr,linear,0.9821687834411954,0.988405947588761,,,,
Stim8hr,linear,0.9910843917205976,0.9968538616707161,,,,
Stim8hr,linear,1.0,1.0053017757526714,,,,
Stim8hr,spline,-0.060957385248873175,0.0,5.0,,,
Stim8hr,spline,-0.052041776969470877,-0.0015041357138603217,5.0,,,
Stim8hr,spline,-0.043126168690068585,-0.0025927840069163155,5.0,,,
Stim8hr,spline,-0.034210560410666294,-0.00325441393338477,5.0,,,
Stim8hr,spline,-0.025294952131263995,-0.0034774945474819186,5.0,,,
Stim8hr,spline,-0.016379343851861697,-0.00325049490342455,5.0,,,
Stim8hr,spline,-0.007463735572459405,-0.002561884055429342,5.0,,,
Stim8hr,spline,0.001451872706942886,-0.0014001469166240454,5.0,,,
Stim8hr,spline,0.010367480986345184,0.0002405206271125504,5.0,,,
Stim8hr,spline,0.019283089265747483,0.0023517701423829696,5.0,,,
